Timestamp (Elapsed time in seconds),PID,FPS,99(%) FPS,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
33.628,17676,145.000,120.000,8.006,N/A,10.000,27.000,55.000,427.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.177,17676,145.000,123.000,7.449,N/A,10.000,27.000,55.000,427.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.612,17676,145.000,123.000,7.449,N/A,10.000,27.000,55.000,427.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.163,17676,91.000,122.000,7.218,N/A,13.000,0.000,55.000,735.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.711,17676,91.000,122.000,7.218,N/A,13.000,0.000,55.000,735.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36.156,17676,144.000,120.000,7.075,N/A,12.000,27.000,55.000,540.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36.704,17676,144.000,120.000,7.075,N/A,12.000,27.000,55.000,540.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37.144,17676,144.000,120.000,7.075,N/A,12.000,27.000,55.000,540.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37.695,17676,90.000,71.000,7.743,N/A,8.000,0.000,55.000,435.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38.130,17676,90.000,71.000,7.743,N/A,8.000,0.000,55.000,435.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38.675,17676,143.000,124.000,7.007,N/A,12.000,0.000,55.000,727.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39.224,17676,92.000,113.000,8.069,N/A,12.000,20.000,54.000,727.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39.662,17676,92.000,113.000,8.069,N/A,12.000,20.000,54.000,727.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40.208,17676,144.000,125.000,8.005,N/A,12.000,26.000,55.000,480.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40.643,17676,144.000,125.000,8.005,N/A,12.000,26.000,55.000,480.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41.190,17676,144.000,125.000,8.005,N/A,12.000,26.000,55.000,480.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41.626,17676,89.000,61.000,7.289,N/A,9.000,27.000,55.000,442.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42.176,17676,89.000,61.000,7.289,N/A,9.000,27.000,55.000,442.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42.724,17676,143.000,114.000,6.670,N/A,11.000,26.000,55.000,630.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43.158,17676,143.000,114.000,6.670,N/A,11.000,26.000,55.000,630.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43.706,17676,144.000,130.000,8.194,N/A,11.000,29.000,55.000,630.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44.144,17676,144.000,130.000,8.194,N/A,11.000,29.000,55.000,630.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44.692,17676,144.000,119.000,8.166,N/A,10.000,26.000,55.000,465.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45.242,17676,144.000,128.000,8.615,N/A,15.000,25.000,55.000,555.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45.679,17676,144.000,128.000,8.615,N/A,15.000,25.000,55.000,555.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46.228,17676,143.000,132.000,8.298,N/A,15.000,25.000,55.000,555.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46.664,17676,143.000,132.000,8.298,N/A,15.000,25.000,55.000,555.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47.213,17676,143.000,132.000,8.298,N/A,15.000,25.000,55.000,555.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47.650,17676,91.000,116.000,8.220,N/A,12.000,0.000,54.000,555.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48.196,17676,91.000,116.000,8.220,N/A,12.000,0.000,54.000,555.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48.743,17676,143.000,129.000,7.699,N/A,12.000,55.000,54.000,487.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49.178,17676,143.000,129.000,7.699,N/A,12.000,55.000,54.000,487.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49.724,17676,143.000,128.000,6.648,N/A,11.000,29.000,55.000,487.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50.159,17676,143.000,128.000,6.648,N/A,11.000,29.000,55.000,487.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50.705,17676,143.000,111.000,7.589,N/A,12.000,7.000,55.000,1500.000,6001.000,0.787,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51.252,17676,143.000,111.000,7.589,N/A,12.000,7.000,55.000,1500.000,6001.000,0.787,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51.691,17676,143.000,124.000,7.838,N/A,8.000,8.000,55.000,600.000,810.000,0.787,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52.236,17676,143.000,124.000,7.838,N/A,8.000,8.000,55.000,600.000,810.000,0.787,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52.673,17676,143.000,131.000,8.134,N/A,13.000,25.000,55.000,555.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53.219,17676,143.000,131.000,8.134,N/A,13.000,25.000,55.000,555.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53.660,17676,143.000,133.000,7.591,N/A,11.000,26.000,55.000,502.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54.208,17676,143.000,133.000,7.591,N/A,11.000,26.000,55.000,502.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54.757,17676,91.000,67.000,7.646,N/A,10.000,28.000,55.000,390.000,405.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55.196,17676,91.000,67.000,7.646,N/A,10.000,28.000,55.000,390.000,405.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55.742,17676,91.000,116.000,6.578,N/A,13.000,26.000,54.000,577.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
56.178,17676,91.000,116.000,6.578,N/A,13.000,26.000,54.000,577.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
56.722,17676,144.000,131.000,6.777,N/A,8.000,34.000,54.000,577.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57.272,17676,144.000,131.000,6.777,N/A,8.000,34.000,54.000,577.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57.708,17676,143.000,128.000,8.033,N/A,9.000,27.000,54.000,450.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58.255,17676,143.000,128.000,8.033,N/A,9.000,27.000,54.000,450.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58.694,17676,144.000,126.000,7.436,N/A,10.000,27.000,54.000,570.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59.240,17676,144.000,126.000,7.436,N/A,10.000,27.000,54.000,570.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59.678,17676,144.000,126.000,8.303,N/A,9.000,27.000,54.000,570.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60.223,17676,144.000,126.000,8.303,N/A,9.000,27.000,54.000,570.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60.770,17676,91.000,116.000,7.376,N/A,14.000,0.000,54.000,360.000,405.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61.207,17676,91.000,116.000,7.376,N/A,14.000,0.000,54.000,360.000,405.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61.754,17676,143.000,132.000,7.316,N/A,9.000,26.000,54.000,487.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
62.192,17676,143.000,132.000,7.316,N/A,9.000,26.000,54.000,487.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
62.742,17676,143.000,130.000,10.050,N/A,10.000,29.000,54.000,487.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63.290,17676,143.000,130.000,10.050,N/A,10.000,29.000,54.000,487.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63.729,17676,143.000,127.000,7.604,N/A,12.000,29.000,54.000,427.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
64.280,17676,143.000,127.000,7.604,N/A,12.000,29.000,54.000,427.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
